,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
0,F,B-,0,B-,"(2, 5, 10)",I,B-,D,B-,0.0,1.0
1,F,B-,1,B-,"(2, 5, 10)",I,B-,D,B-,0.125,1.0
2,F,B-,2,B-,"(2, 5, 10)",I,B-,D,B-,0.25,1.0
3,F,B-,2,B-,"(2, 5, 10)",I,B-,D,B-,0.375,1.0
4,F,B-,3,B-,"(2, 5, 10)",I,B-,D,B-,0.5,1.0
5,F,B-,3,B-,"(2, 5, 10)",I,B-,D,B-,0.625,1.0
6,F,B-,3,B-,"(2, 5, 10)",I,B-,D,B-,0.75,1.0
7,F,B-,3,B-,"(2, 5, 10)",I,B-,D,B-,0.875,1.0
8,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.0,1.0
9,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.125,1.0
10,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.25,1.0
11,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.375,1.0
12,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.5,1.0
13,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.625,1.0
14,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.75,1.0
15,F,B-,4,B-,"(2, 5, 10)",I,B-,D,B-,1.875,1.0
16,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.0,1.0
17,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.125,1.0
18,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.25,1.0
19,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.375,1.0
20,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.5,1.0
21,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.625,1.0
22,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.75,1.0
23,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,2.875,1.0
24,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.0,1.0
25,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.125,1.0
26,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.25,1.0
27,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.375,1.0
28,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.5,1.0
29,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.625,1.0
30,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.75,1.0
31,F,B-,5,B-,"(2, 5, 10)",I,B-,D,B-,3.875,1.0
32,C,F,0,B-,"(0, 5, 9)",V,F,A,B-,4.0,2.0
33,C,F,1,B-,"(0, 5, 9)",V,F,A,B-,4.125,2.0
34,C,F,2,B-,"(0, 5, 9)",V,F,A,B-,4.25,2.0
35,C,F,2,B-,"(0, 5, 9)",V,F,A,B-,4.375,2.0
36,C,F,3,B-,"(0, 5, 9)",V,F,A,B-,4.5,2.0
37,C,F,3,B-,"(0, 5, 9)",V,F,A,B-,4.625,2.0
38,C,F,3,B-,"(0, 5, 9)",V,F,A,B-,4.75,2.0
39,C,F,3,B-,"(0, 5, 9)",V,F,A,B-,4.875,2.0
40,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.0,2.0
41,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.125,2.0
42,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.25,2.0
43,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.375,2.0
44,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.5,2.0
45,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.625,2.0
46,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.75,2.0
47,C,F,4,B-,"(0, 5, 9)",V,F,A,B-,5.875,2.0
48,C,F,5,B-,"(0, 5, 9)",V,F,A,B-,6.0,2.0
49,C,F,5,B-,"(0, 5, 9)",V,F,A,B-,6.125,2.0
50,C,F,5,B-,"(0, 5, 9)",V,F,A,B-,6.25,2.0
51,C,F,5,B-,"(0, 5, 9)",V,F,A,B-,6.375,2.0
52,C,F,5,B-,"(0, 5, 9)",V,F,A,B-,6.5,2.0
53,C,F,5,B-,"(0, 5, 9)",V,F,A,B-,6.625,2.0
54,C,F,5,B-,"(0, 5, 9)",V,F,A,B-,6.75,2.0
