,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
0,G,C,0,C,"(0, 4, 7)",I,C,E,C,0.0,1.0
1,G,C,1,C,"(0, 4, 7)",I,C,E,C,0.125,1.0
2,G,C,2,C,"(0, 4, 7)",I,C,E,C,0.25,1.0
3,G,C,2,C,"(0, 4, 7)",I,C,E,C,0.375,1.0
4,G,C,3,C,"(0, 4, 7)",I,C,E,C,0.5,1.0
5,G,C,3,C,"(0, 4, 7)",I,C,E,C,0.625,1.0
6,G,C,3,C,"(0, 4, 7)",I,C,E,C,0.75,1.0
7,G,C,3,C,"(0, 4, 7)",I,C,E,C,0.875,1.0
8,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.0,1.0
9,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.125,1.0
10,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.25,1.0
11,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.375,1.0
12,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.5,1.0
13,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.625,1.0
14,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.75,1.0
15,C,E,4,C,"(0, 4, 7)",I,C,G,C,1.875,1.0
16,D,F,0,C,"(2, 5, 9)",ii,D,A,C,2.0,1.0
17,D,F,1,C,"(2, 5, 9)",ii,D,A,C,2.125,1.0
18,D,F,2,C,"(2, 5, 9)",ii,D,A,C,2.25,1.0
19,D,F,2,C,"(2, 5, 9)",ii,D,A,C,2.375,1.0
20,D,F,3,C,"(2, 5, 9)",ii,D,A,C,2.5,1.0
21,D,F,3,C,"(2, 5, 9)",ii,D,A,C,2.625,1.0
22,D,F,3,C,"(2, 5, 9)",ii,D,A,C,2.75,1.0
23,D,F,3,C,"(2, 5, 9)",ii,D,A,C,2.875,1.0
24,D,G,0,C,"(2, 7, 11)",V,G,B,C,3.0,2.0
25,D,G,1,C,"(2, 7, 11)",V,G,B,C,3.125,2.0
26,D,G,2,C,"(2, 7, 11)",V,G,B,C,3.25,2.0
27,D,G,2,C,"(2, 7, 11)",V,G,B,C,3.375,2.0
28,D,G,3,C,"(2, 7, 11)",V,G,B,C,3.5,2.0
