,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
0,D,G,0,G,"(2, 7, 11)",I,G,B,G,0.0,0.0
1,D,G,1,G,"(2, 7, 11)",I,G,B,G,0.125,0.0
2,D,G,2,G,"(2, 7, 11)",I,G,B,G,0.25,0.0
3,D,G,2,G,"(2, 7, 11)",I,G,B,G,0.375,0.0
4,D,G,3,G,"(2, 7, 11)",I,G,B,G,0.5,0.0
5,D,G,3,G,"(2, 7, 11)",V+,G,B,G,0.625,0.0
6,D,G,3,G,"(2, 7, 11)",V+,G,B,G,0.75,0.0
7,D,G,3,G,"(2, 7, 11)",I,G,B,G,0.875,0.0
8,A,C,0,G,"(0, 4, 9)",ii,A,E,G,1.0,1.0
9,A,C,1,G,"(0, 4, 9)",ii,A,E,G,1.125,1.0
10,A,C,2,G,"(0, 4, 9)",ii,A,E,G,1.25,1.0
11,A,C,2,G,"(0, 4, 9)",ii,A,E,G,1.375,1.0
12,A,C,3,G,"(0, 4, 9)",ii,A,E,G,1.5,1.0
13,A,C,3,G,"(0, 4, 9)",ii,A,E,G,1.625,1.0
14,A,C,3,G,"(0, 4, 9)",ii,A,E,G,1.75,1.0
15,A,C,3,G,"(0, 4, 9)",ii,A,E,G,1.875,1.0
16,G,C,4,G,"(0, 4, 9)",ii,A,E,G,2.0,1.0
17,G,C,4,G,"(0, 4, 9)",ii,A,E,G,2.125,1.0
18,G,C,4,G,"(0, 4, 9)",ii,A,E,G,2.25,1.0
19,G,C,4,G,"(0, 4, 9)",ii,A,E,G,2.375,1.0
20,A,D,0,G,"(0, 2, 6, 9)",V7,C,F#,G,2.5,1.0
21,A,D,1,G,"(0, 2, 6, 9)",V7,C,F#,G,2.625,1.0
22,A,D,2,G,"(0, 2, 6, 9)",V7,C,F#,G,2.75,1.0
23,A,D,2,G,"(0, 2, 6, 9)",V7,C,F#,G,2.875,1.0
24,D,G,0,G,"(2, 7, 11)",I,G,B,G,3.0,2.0
25,D,G,1,G,"(2, 7, 11)",I,G,B,G,3.125,2.0
26,D,G,2,G,"(2, 7, 11)",I,G,B,G,3.25,2.0
27,D,G,2,G,"(2, 7, 11)",I,G,B,G,3.375,2.0
28,D,G,3,G,"(2, 7, 11)",I,G,B,G,3.5,2.0
29,D,G,3,G,"(2, 7, 11)",I,G,B,G,3.625,2.0
30,D,G,3,G,"(2, 7, 11)",I,G,B,G,3.75,2.0
31,D,G,3,G,"(2, 7, 11)",I,G,B,G,3.875,2.0
32,A,D,0,G,"(2, 6, 9)",V,D,F#,G,4.0,2.0
33,A,D,1,G,"(2, 6, 9)",V,D,F#,G,4.125,2.0
34,A,D,2,G,"(2, 6, 9)",V,D,F#,G,4.25,2.0
35,A,D,2,G,"(2, 6, 9)",V,D,F#,G,4.375,2.0
36,A,D,3,G,"(2, 6, 9)",V,D,F#,G,4.5,2.0
37,A,D,1,G,"(2, 6, 9)",V,D,F#,G,4.625,2.0
38,A,D,2,G,"(2, 6, 9)",V,D,F#,G,4.75,2.0
39,A,D,3,G,"(2, 6, 9)",V,D,F#,G,4.875,2.0
40,D,G,0,G,"(2, 7, 11)",I,G,B,G,5.0,3.0
41,D,G,1,G,"(2, 7, 11)",I,G,B,G,5.125,3.0
42,D,G,2,G,"(2, 7, 11)",I,G,B,G,5.25,3.0
43,D,G,2,G,"(2, 7, 11)",I,G,B,G,5.375,3.0
44,D,G,3,G,"(2, 7, 11)",I,G,B,G,5.5,3.0
45,D,G,3,G,"(2, 7, 11)",I,G,B,G,5.625,3.0
46,D,G,3,G,"(2, 7, 11)",I,G,B,G,5.75,3.0
47,D,G,3,G,"(2, 7, 11)",I,G,B,G,5.875,3.0
48,C,F#,0,G,"(0, 2, 6, 9)",V7,D,A,G,6.0,3.0
49,C,F#,1,G,"(0, 2, 6, 9)",V7,D,A,G,6.125,3.0
50,C,F#,2,G,"(0, 2, 6, 9)",V7,D,A,G,6.25,3.0
51,C,F#,2,G,"(0, 2, 6, 9)",V7,D,A,G,6.375,3.0
52,D,G,0,G,"(2, 7, 11)",I,G,B,G,6.5,3.0
53,D,G,1,G,"(2, 7, 11)",I,G,B,G,6.625,3.0
54,D,G,2,G,"(2, 7, 11)",I,G,B,G,6.75,3.0
55,D,G,2,G,"(2, 7, 11)",I,G,B,G,6.875,3.0
56,A,D,0,G,"(2, 6, 9)",V,D,F#,G,7.0,4.0
57,A,D,1,G,"(2, 6, 9)",V,D,F#,G,7.125,4.0
58,A,D,2,G,"(2, 6, 9)",V,D,F#,G,7.25,4.0
59,A,D,2,G,"(2, 6, 9)",V,D,F#,G,7.375,4.0
60,A,D,3,G,"(2, 6, 9)",V,D,F#,G,7.5,4.0
61,A,D,3,G,"(2, 6, 9)",V,D,F#,G,7.625,4.0
62,A,D,3,G,"(2, 6, 9)",V,D,F#,G,7.75,4.0
63,A,D,3,G,"(2, 6, 9)",V,D,F#,G,7.875,4.0
64,D,G,0,G,"(2, 7, 11)",I,G,B,G,8.0,4.0
65,D,G,1,G,"(2, 7, 11)",I,G,B,G,8.125,4.0
66,D,G,2,G,"(2, 7, 11)",I,G,B,G,8.25,4.0
67,D,G,2,G,"(2, 7, 11)",I,G,B,G,8.375,4.0
68,D,G,3,G,"(2, 7, 11)",I,G,B,G,8.5,4.0
69,D,G,3,G,"(2, 7, 11)",V+,G,B,G,8.625,4.0
70,D,G,3,G,"(2, 7, 11)",V+,G,B,G,8.75,4.0
71,D,G,3,G,"(2, 7, 11)",V+,G,B,G,8.875,4.0
72,A,C,0,G,"(0, 4, 9)",ii,A,E,G,9.0,5.0
73,A,C,1,G,"(0, 4, 9)",ii,A,E,G,9.125,5.0
74,A,C,2,G,"(0, 4, 9)",ii,A,E,G,9.25,5.0
75,A,C,2,G,"(0, 4, 9)",ii,A,E,G,9.375,5.0
76,A,C,3,G,"(0, 4, 9)",ii,A,E,G,9.5,5.0
77,A,C,3,G,"(0, 4, 9)",ii,A,E,G,9.625,5.0
78,A,C,3,G,"(0, 4, 9)",ii,A,E,G,9.75,5.0
79,A,C,3,G,"(0, 4, 9)",ii,A,E,G,9.875,5.0
80,A,C,4,G,"(0, 4, 9)",ii,A,E,G,10.0,5.0
81,A,C,4,G,"(0, 4, 9)",ii,A,E,G,10.125,5.0
82,A,C,4,G,"(0, 4, 9)",ii,A,E,G,10.25,5.0
83,A,C,4,G,"(0, 4, 9)",ii,A,E,G,10.375,5.0
84,A,D,0,G,"(0, 2, 6, 9)",V7,C,F#,G,10.5,5.0
85,A,D,1,G,"(0, 2, 6, 9)",V7,C,F#,G,10.625,5.0
86,A,D,2,G,"(0, 2, 6, 9)",V7,C,F#,G,10.75,5.0
87,A,D,2,G,"(0, 2, 6, 9)",V7,C,F#,G,10.875,5.0
88,D,G,0,G,"(2, 7, 11)",I,G,B,G,11.0,6.0
89,D,G,1,G,"(2, 7, 11)",I,G,B,G,11.125,6.0
90,D,G,2,G,"(2, 7, 11)",I,G,B,G,11.25,6.0
91,D,G,2,G,"(2, 7, 11)",I,G,B,G,11.375,6.0
92,D,G,3,G,"(2, 7, 11)",I,G,B,G,11.5,6.0
93,D,G,3,G,"(2, 7, 11)",I,G,B,G,11.625,6.0
94,D,G,3,G,"(2, 7, 11)",I,G,B,G,11.75,6.0
95,D,G,3,G,"(2, 7, 11)",I,G,B,G,11.875,6.0
96,A,D,0,G,"(2, 6, 9)",V,D,F#,G,12.0,6.0
97,A,D,1,G,"(2, 6, 9)",V,D,F#,G,12.125,6.0
98,A,D,2,G,"(2, 6, 9)",V,D,F#,G,12.25,6.0
99,A,D,2,G,"(2, 6, 9)",V,D,F#,G,12.375,6.0
100,A,D,3,G,"(2, 6, 9)",V,D,F#,G,12.5,6.0
101,A,D,1,G,"(2, 6, 9)",V,D,F#,G,12.625,6.0
102,A,D,2,G,"(2, 6, 9)",V,D,F#,G,12.75,6.0
103,A,D,3,G,"(2, 6, 9)",V,D,F#,G,12.875,6.0
104,D,G,0,G,"(2, 7, 11)",I,G,B,G,13.0,7.0
105,D,G,1,G,"(2, 7, 11)",I,G,B,G,13.125,7.0
106,D,G,2,G,"(2, 7, 11)",I,G,B,G,13.25,7.0
107,D,G,2,G,"(2, 7, 11)",I,G,B,G,13.375,7.0
108,D,G,3,G,"(2, 7, 11)",I,G,B,G,13.5,7.0
109,D,G,3,G,"(2, 7, 11)",I,G,B,G,13.625,7.0
110,D,G,3,G,"(2, 7, 11)",I,G,B,G,13.75,7.0
111,D,G,3,G,"(2, 7, 11)",I,G,B,G,13.875,7.0
112,F#,A,0,G,"(2, 6, 9)",V,D,D,G,14.0,7.0
113,F#,A,1,G,"(2, 6, 9)",V,D,D,G,14.125,7.0
114,F#,A,2,G,"(2, 6, 9)",V,D,D,G,14.25,7.0
115,F#,A,2,G,"(2, 6, 9)",V,D,D,G,14.375,7.0
116,E,A,0,G,"(1, 4, 7, 9)",V7,G,C#,D,14.5,7.0
117,E,A,1,G,"(1, 4, 7, 9)",V7,G,C#,D,14.625,7.0
118,E,A,2,G,"(1, 4, 7, 9)",V7,G,C#,D,14.75,7.0
119,E,A,2,G,"(1, 4, 7, 9)",V7,G,C#,D,14.875,7.0
120,A,D,0,G,"(2, 6, 9)",V,D,F#,G,15.0,8.0
121,A,D,1,G,"(2, 6, 9)",V,D,F#,G,15.125,8.0
122,A,D,2,G,"(2, 6, 9)",V,D,F#,G,15.25,8.0
123,A,D,2,G,"(2, 6, 9)",V,D,F#,G,15.375,8.0
124,A,D,3,G,"(2, 6, 9)",V,D,F#,G,15.5,8.0
125,A,D,3,G,"(2, 6, 9)",V,D,F#,G,15.625,8.0
126,A,D,3,G,"(2, 6, 9)",V,D,F#,G,15.75,8.0
127,A,D,3,G,"(2, 6, 9)",V,D,F#,G,15.875,8.0
128,F#,B,0,G,"(2, 7, 11)",I,G,D,G,16.0,8.0
129,F#,B,1,G,"(2, 7, 11)",I,G,D,G,16.125,8.0
130,F#,B,2,G,"(2, 7, 11)",I,G,D,G,16.25,8.0
131,F#,B,2,G,"(2, 7, 11)",I,G,D,G,16.375,8.0
132,F#,B,4,G,"(2, 7, 11)",I,G,D,G,16.5,8.0
133,F#,B,4,G,"(2, 7, 11)",I,G,D,G,16.625,8.0
134,F#,B,4,G,"(2, 7, 11)",I,G,D,G,16.75,8.0
135,F#,B,4,G,"(2, 7, 11)",vi,G,D,G,16.875,8.0
136,D,A,0,G,"(0, 2, 6, 9)",V7,F#,C,G,17.0,9.0
137,D,A,1,G,"(0, 2, 6, 9)",V7,F#,C,G,17.125,9.0
138,D,A,2,G,"(0, 2, 6, 9)",V7,F#,C,G,17.25,9.0
139,D,A,2,G,"(0, 2, 6, 9)",V7,F#,C,G,17.375,9.0
140,D,A,3,G,"(0, 2, 6, 9)",V7,F#,C,G,17.5,9.0
141,D,A,3,G,"(0, 2, 6, 9)",V7,F#,C,G,17.625,9.0
142,D,A,3,G,"(0, 2, 6, 9)",V7,F#,C,G,17.75,9.0
143,D,A,3,G,"(0, 2, 6, 9)",V7,F#,C,G,17.875,9.0
144,D,G,0,G,"(2, 7, 11)",I,G,B,G,18.0,9.0
145,D,G,1,G,"(2, 7, 11)",I,G,B,G,18.125,9.0
146,D,G,2,G,"(2, 7, 11)",I,G,B,G,18.25,9.0
147,D,G,2,G,"(2, 7, 11)",I,G,B,G,18.375,9.0
148,D,G,3,G,"(2, 7, 11)",I,G,B,G,18.5,9.0
149,D,G,3,G,"(2, 7, 11)",I,G,B,G,18.625,9.0
150,D,G,3,G,"(2, 7, 11)",I,G,B,G,18.75,9.0
151,D,G,3,G,"(2, 7, 11)",I,G,B,G,18.875,9.0
152,A,D,0,G,"(2, 6, 9)",V,D,F#,G,19.0,10.0
153,A,D,1,G,"(2, 6, 9)",Cad,D,F#,G,19.125,10.0
154,A,D,2,G,"(2, 6, 9)",Cad,D,F#,G,19.25,10.0
155,A,D,2,G,"(2, 6, 9)",Cad,D,F#,G,19.375,10.0
156,A,D,3,G,"(2, 6, 9)",V,D,F#,G,19.5,10.0
157,A,D,3,G,"(2, 6, 9)",V,D,F#,G,19.625,10.0
158,A,D,3,G,"(2, 6, 9)",V,D,F#,G,19.75,10.0
159,A,D,3,G,"(2, 6, 9)",V,D,F#,G,19.875,10.0
160,A,C,0,G,"(0, 2, 6, 9)",ii,A,E,G,20.0,10.0
161,A,C,1,G,"(0, 2, 6, 9)",ii,A,E,G,20.125,10.0
162,A,C,2,G,"(0, 2, 6, 9)",ii,A,E,G,20.25,10.0
163,A,C,2,G,"(0, 2, 6, 9)",ii,A,E,G,20.375,10.0
164,A,C,3,G,"(0, 2, 6, 9)",ii,A,E,G,20.5,10.0
165,A,C,3,G,"(0, 2, 6, 9)",ii,A,E,G,20.625,10.0
166,A,C,3,G,"(0, 2, 6, 9)",ii,A,E,G,20.75,10.0
167,A,C,3,G,"(0, 2, 6, 9)",ii,A,E,G,20.875,10.0
168,G,B,0,G,"(2, 7, 11)",I,G,D,G,21.0,11.0
169,G,B,1,G,"(2, 7, 11)",I,G,D,G,21.125,11.0
170,G,B,2,G,"(2, 7, 11)",I,G,D,G,21.25,11.0
171,G,B,2,G,"(2, 7, 11)",I,G,D,G,21.375,11.0
172,G,B,3,G,"(2, 7, 11)",I,G,D,G,21.5,11.0
173,G,B,3,G,"(2, 7, 11)",I,G,D,G,21.625,11.0
174,G,B,3,G,"(2, 7, 11)",I,G,D,G,21.75,11.0
175,G,B,3,G,"(2, 7, 11)",I,G,D,G,21.875,11.0
176,C,F#,0,G,"(0, 2, 6, 9)",V7,D,A,G,22.0,11.0
177,C,F#,1,G,"(0, 2, 6, 9)",V7,D,A,G,22.125,11.0
178,C,F#,2,G,"(0, 2, 6, 9)",V7,D,A,G,22.25,11.0
179,C,F#,2,G,"(0, 2, 6, 9)",V7,D,A,G,22.375,11.0
180,C,F#,3,G,"(0, 2, 6, 9)",V7,D,A,G,22.5,11.0
181,C,F#,3,G,"(0, 2, 6, 9)",V7,D,A,G,22.625,11.0
182,C,F#,3,G,"(0, 2, 6, 9)",V7,D,A,G,22.75,11.0
183,C,F#,3,G,"(0, 2, 6, 9)",V7,D,A,G,22.875,11.0
184,D,G,0,G,"(2, 7, 11)",I,G,B,G,23.0,12.0
185,D,G,1,G,"(2, 7, 11)",I,G,B,G,23.125,12.0
186,D,G,2,G,"(2, 7, 11)",I,G,B,G,23.25,12.0
187,D,G,2,G,"(2, 7, 11)",I,G,B,G,23.375,12.0
188,D,G,3,G,"(2, 7, 11)",I,G,B,G,23.5,12.0
189,D,G,3,G,"(2, 7, 11)",I,G,B,G,23.625,12.0
190,D,G,3,G,"(2, 7, 11)",I,G,B,G,23.75,12.0
191,D,G,3,G,"(2, 7, 11)",I,G,B,G,23.875,12.0
192,D,G,4,G,"(2, 7, 11)",I,G,B,G,24.0,12.0
193,D,G,4,G,"(2, 7, 11)",I,G,B,G,24.125,12.0
194,D,G,4,G,"(2, 7, 11)",I,G,B,G,24.25,12.0
