,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
0,A,D,0,G,"(2, 6, 9)",V,D,F#,G,0.0,0.0
1,A,D,1,G,"(2, 6, 9)",V,D,F#,G,0.125,0.0
2,A,D,2,G,"(2, 6, 9)",V,D,F#,G,0.25,0.0
3,A,D,2,G,"(2, 6, 9)",V,D,F#,G,0.375,0.0
4,A,D,0,G,"(0, 2, 6, 9)",V7,C,F#,G,0.5,1.0
5,A,D,1,G,"(0, 2, 6, 9)",V7,C,F#,G,0.625,1.0
6,A,D,2,G,"(0, 2, 6, 9)",V7,C,F#,G,0.75,1.0
7,A,D,2,G,"(0, 2, 6, 9)",V7,C,F#,G,0.875,1.0
8,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,1.0,1.0
9,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,1.125,1.0
10,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,1.25,1.0
11,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,1.375,1.0
12,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,1.5,1.0
13,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,1.625,1.0
14,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,1.75,1.0
15,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,1.875,1.0
16,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,2.0,1.0
17,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,2.125,1.0
18,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,2.25,1.0
19,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,2.375,1.0
20,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,2.5,1.0
21,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,2.625,1.0
22,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,2.75,1.0
23,A,D,3,G,"(0, 2, 6, 9)",V7,C,F#,G,2.875,1.0
24,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,3.0,1.0
25,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,3.125,1.0
26,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,3.25,1.0
27,A,D,4,G,"(0, 2, 6, 9)",V7,C,F#,G,3.375,1.0
28,D,G,0,G,"(2, 7, 11)",I,G,B,G,3.5,2.0
29,D,G,1,G,"(2, 7, 11)",I,G,B,G,3.625,2.0
