,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
0,G,G,0,c,"(2, 7, 11)",V,G,D,c,0.0,1.0
1,G,G,1,c,"(2, 7, 11)",V,G,D,c,0.125,1.0
2,G,B,2,c,"(2, 7, 11)",V,G,D,c,0.25,1.0
3,G,B,2,c,"(2, 7, 11)",V,G,D,c,0.375,1.0
4,D,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,0.5,1.0
5,D,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,0.625,1.0
6,D,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,0.75,1.0
7,D,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,0.875,1.0
8,D,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.0,1.0
9,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.125,1.0
10,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.25,1.0
11,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.375,1.0
12,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.5,1.0
13,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.625,1.0
14,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.75,1.0
15,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,1.875,1.0
16,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.0,1.0
17,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.125,1.0
18,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.25,1.0
19,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.375,1.0
20,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.5,1.0
21,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.625,1.0
22,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.75,1.0
23,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,2.875,1.0
24,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.0,1.0
25,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.125,1.0
26,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.25,1.0
27,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.375,1.0
28,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.5,1.0
29,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.625,1.0
30,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.75,1.0
31,F,G,5,c,"(2, 5, 7, 11)",V7,G,D,c,3.875,1.0
32,F,G,0,c,"(2, 5, 7, 11)",V7,G,D,c,4.0,2.0
33,F,G,1,c,"(2, 5, 7, 11)",V7,G,D,c,4.125,2.0
34,F,G,2,c,"(2, 5, 7, 11)",V7,G,D,c,4.25,2.0
35,F,G,2,c,"(2, 5, 7, 11)",V7,G,D,c,4.375,2.0
36,F,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,4.5,2.0
37,F,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,4.625,2.0
38,F,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,4.75,2.0
39,F,G,3,c,"(2, 5, 7, 11)",V7,G,D,c,4.875,2.0
40,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,5.0,2.0
41,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,5.125,2.0
42,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,5.25,2.0
43,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,5.375,2.0
44,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,5.5,2.0
45,F,G,4,c,"(2, 5, 7, 11)",V7,G,D,c,5.625,2.0
