,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
0,B,E,0,A,"(4, 8, 11)",V,E,G#,A,0.0,1.0
1,B,E,1,A,"(4, 8, 11)",V,E,G#,A,0.125,1.0
2,B,E,2,A,"(4, 8, 11)",V,E,G#,A,0.25,1.0
3,B,E,2,A,"(4, 8, 11)",V,E,G#,A,0.375,1.0
4,B,E,3,A,"(4, 8, 11)",V,E,G#,A,0.5,1.0
5,B,E,3,A,"(4, 8, 11)",V,E,G#,A,0.625,1.0
6,B,E,3,A,"(4, 8, 11)",V,E,G#,A,0.75,1.0
7,B,E,3,A,"(4, 8, 11)",V,E,G#,A,0.875,1.0
8,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.0,1.0
9,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.125,1.0
10,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.25,1.0
11,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.375,1.0
12,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.5,1.0
13,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.625,1.0
14,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.75,1.0
15,B,E,4,A,"(4, 8, 11)",V,E,G#,A,1.875,1.0
16,E,A,0,A,"(1, 4, 9)",I,A,C#,A,2.0,2.0
17,E,A,1,A,"(1, 4, 9)",I,A,C#,A,2.125,2.0
18,E,A,2,A,"(1, 4, 9)",I,A,C#,A,2.25,2.0
19,E,A,2,A,"(1, 4, 9)",I,A,C#,A,2.375,2.0
20,E,A,3,A,"(1, 4, 9)",I,A,C#,A,2.5,2.0
21,E,A,3,A,"(1, 4, 9)",I,A,C#,A,2.625,2.0
22,E,A,3,A,"(1, 4, 9)",I,A,C#,A,2.75,2.0
23,E,A,3,A,"(1, 4, 9)",I,A,C#,A,2.875,2.0
24,E,A,4,A,"(1, 4, 9)",I,A,C#,A,3.0,2.0
25,E,A,4,A,"(1, 4, 9)",I,A,C#,A,3.125,2.0
26,E,A,4,A,"(1, 4, 9)",I,A,C#,A,3.25,2.0
