,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
0,A,D,0,D,"(2, 6, 9)",I,D,F#,D,0.0,1.0
1,A,D,1,D,"(2, 6, 9)",I,D,F#,D,0.125,1.0
2,A,D,2,D,"(2, 6, 9)",I,D,F#,D,0.25,1.0
3,A,D,2,D,"(2, 6, 9)",I,D,F#,D,0.375,1.0
4,A,D,3,D,"(2, 6, 9)",I,D,F#,D,0.5,1.0
5,A,D,3,D,"(2, 6, 9)",I,D,F#,D,0.625,1.0
6,A,D,3,D,"(2, 6, 9)",I,D,F#,D,0.75,1.0
7,A,D,3,D,"(2, 6, 9)",I,D,F#,D,0.875,1.0
8,E,A,0,D,"(1, 4, 7, 9)",V7,G,C#,D,1.0,1.0
9,E,A,1,D,"(1, 4, 7, 9)",V7,G,C#,D,1.125,1.0
10,E,A,2,D,"(1, 4, 7, 9)",V7,G,C#,D,1.25,1.0
11,E,A,2,D,"(1, 4, 7, 9)",V7,G,C#,D,1.375,1.0
12,E,A,3,D,"(1, 4, 7, 9)",V7,G,C#,D,1.5,1.0
13,E,A,3,D,"(1, 4, 7, 9)",V7,G,C#,D,1.625,1.0
14,E,A,3,D,"(1, 4, 7, 9)",V7,G,C#,D,1.75,1.0
15,E,A,3,D,"(1, 4, 7, 9)",V7,G,C#,D,1.875,1.0
16,F#,B,0,D,"(2, 6, 11)",vi,B,D,D,2.0,2.0
17,F#,B,1,D,"(2, 6, 11)",vi,B,D,D,2.125,2.0
18,F#,B,2,D,"(2, 6, 11)",vi,B,D,D,2.25,2.0
19,F#,B,2,D,"(2, 6, 11)",vi,B,D,D,2.375,2.0
20,F#,B,3,D,"(2, 6, 11)",vi,B,D,D,2.5,2.0
21,F#,B,3,D,"(2, 6, 11)",vi,B,D,D,2.625,2.0
22,F#,B,3,D,"(2, 6, 11)",vi,B,D,D,2.75,2.0
23,F#,B,3,D,"(2, 6, 11)",vi,B,D,D,2.875,2.0
24,F#,B,4,D,"(2, 6, 11)",vi,B,D,D,3.0,2.0
25,F#,B,4,D,"(2, 6, 11)",vi,B,D,D,3.125,2.0
26,F#,B,4,D,"(2, 6, 11)",vi,B,D,D,3.25,2.0
27,F#,B,4,D,"(2, 6, 11)",vi,B,D,D,3.375,2.0
28,F#,B,4,D,"(2, 6, 11)",vi,B,D,D,3.5,2.0
29,F#,B,4,D,"(2, 6, 11)",vi,B,D,D,3.625,2.0
30,F#,C#,4,D,"(2, 6, 11)",iii,A,D,D,3.75,2.0
31,F#,C#,4,D,"(2, 6, 11)",iii,A,D,D,3.875,2.0
32,D,G,0,D,"(2, 7, 11)",IV,G,B,D,4.0,3.0
33,D,G,1,D,"(2, 7, 11)",IV,G,B,D,4.125,3.0
34,D,G,2,D,"(2, 7, 11)",IV,G,B,D,4.25,3.0
35,D,G,2,D,"(2, 7, 11)",IV,G,B,D,4.375,3.0
36,D,G,3,D,"(2, 7, 11)",IV,G,B,D,4.5,3.0
37,D,G,3,D,"(2, 7, 11)",IV,G,B,D,4.625,3.0
38,D,G,3,D,"(2, 7, 11)",IV,G,B,D,4.75,3.0
39,D,G,3,D,"(2, 7, 11)",IV,G,B,D,4.875,3.0
40,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.0,3.0
41,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.125,3.0
42,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.25,3.0
43,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.375,3.0
44,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.5,3.0
45,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.625,3.0
46,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.75,3.0
47,G,G,4,D,"(2, 7, 11)",IV,G,B,D,5.875,3.0
48,A,D,0,D,"(2, 6, 9)",I,D,F#,D,6.0,4.0
49,A,D,1,D,"(2, 6, 9)",I,D,F#,D,6.125,4.0
50,A,D,2,D,"(2, 6, 9)",I,D,F#,D,6.25,4.0
51,A,D,2,D,"(2, 6, 9)",I,D,F#,D,6.375,4.0
52,A,D,3,D,"(2, 6, 9)",I,D,F#,D,6.5,4.0
53,A,D,3,D,"(2, 6, 9)",I,D,F#,D,6.625,4.0
54,A,D,3,D,"(2, 6, 9)",I,D,F#,D,6.75,4.0
55,A,D,3,D,"(2, 6, 9)",I,D,F#,D,6.875,4.0
56,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.0,4.0
57,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.125,4.0
58,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.25,4.0
59,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.375,4.0
60,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.5,4.0
61,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.625,4.0
62,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.75,4.0
63,A,D,4,D,"(2, 6, 9)",I,D,F#,D,7.875,4.0
64,A,D,0,D,"(2, 6, 9)",I,D,F#,D,8.0,5.0
65,A,D,1,D,"(2, 6, 9)",I,D,F#,D,8.125,5.0
66,A,D,2,D,"(2, 6, 9)",I,D,F#,D,8.25,5.0
67,A,D,2,D,"(2, 6, 9)",I,D,F#,D,8.375,5.0
68,A,D,3,D,"(2, 6, 9)",I,D,F#,D,8.5,5.0
69,A,D,3,D,"(2, 6, 9)",I,D,F#,D,8.625,5.0
70,A,D,3,D,"(2, 6, 9)",I,D,F#,D,8.75,5.0
71,A,D,3,D,"(2, 6, 9)",I,D,F#,D,8.875,5.0
72,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.0,5.0
73,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.125,5.0
74,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.25,5.0
75,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.375,5.0
76,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.5,5.0
77,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.625,5.0
78,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.75,5.0
79,A,D,4,D,"(2, 6, 9)",I,D,F#,D,9.875,5.0
80,G,C#,0,D,"(1, 4, 7, 9)",V7,A,E,D,10.0,6.0
81,G,C#,1,D,"(1, 4, 7, 9)",V7,A,E,D,10.125,6.0
82,G,C#,2,D,"(1, 4, 7, 9)",V7,A,E,D,10.25,6.0
83,G,C#,2,D,"(1, 4, 7, 9)",V7,A,E,D,10.375,6.0
84,G,C#,3,D,"(1, 4, 7, 9)",V7,A,E,D,10.5,6.0
